Sodoku_Ultimate_Prize,Ultimate Prize,Ultime Récompense  ,Premio finale,Ultimativer Preis  ,Premio final,究極の賞品  ,Prêmio Supremo  ,Главный приз  ,终极奖品,終極獎品  ,終極獎品  ,궁극의 상,الجائزة النهائية  ,Ultieme Prijs  ,En Büyük Ödül  ,Hadiah Utama  ,รางวัลสูงสุด  ,Giải Thưởng Tối Thượng  ,,,Nagroda Ostateczna  ,,
mission_name_7,Take # shots in total,Prendre # tirs au total,Esegui # tiri totali,Mache # Schüsse insgesamt,Haz # tiros en total,#回シュートをする,Realizar # chutes no total,Совершить # ударов всего,总共射门#次,總共射門#次,總共射門#次,총 #회 슈팅하기,خذ # تسديدات إجمالاً,Maak # schoten in totaal,# şut yap totalde,Lakukan # tembakan total,ทำการยิง # ครั้งทั้งหมด,Tiến hành # cú sút tổng cộng,,,Wykonać # strzałów w sumie,,
mission_name_2,Score # goals in total,Marquer # buts au total,Segna # gol totali,Mache # Tore insgesamt,Marca # goles en total,総共で#回ゴールを決める,Marcar # gols no total,Забить # голов всего,总共进球#次,總共進球#次,總共進球#次,총 #골 득점하기,سجل # أهداف في المجموع,Maak # doelpunten in totaal,# gol at totalde,Lakukan # gol total,ทำประตู # ครั้งทั้งหมด,Đạt # bàn thắng tổng cộng,,,Zdobyć # goli w sumie,,
mission_name_14,Score # goal from outside the box,Marquer # but de l'extérieur de la surface,Segna # gol da fuori area,Scoren # Tore außerhalb des Strafraums,Marca # gol desde fuera del área,#回ゴールエリア外から得点する,Marcar # gols fora da área,Забить # голов снаружи штрафной,在禁区外进球#次,在禁區外進球#次,在禁區外進球#次,#회 페널티 박스 밖에서 득점하기,سجل # هدف من خارج منطقة الجزاء,Score # goals van buiten het strafschopgebied,# gol dışından atmak,Lakukan # gol dari luar kotak penalti,ยิง # ประตูจากนอกกรอบเขตโทษ,Thực hiện # bàn thắng từ ngoài vòng cấm,,,Zdobyć # bramek spoza pola karnego,,
mission_name_14_2,Score # goals from outside the box,Marquer # buts de l'extérieur de la surface,Segna # gol da fuori area,Scoren # Tore außerhalb des Strafraums,Marca # goles desde fuera del área,#回ゴールエリア外から得点する,Marcar # gols fora da área,Забить # голов снаружи штрафной,在禁区外进球#次,在禁區外進球#次,在禁區外進球#次,#회 페널티 박스 밖에서 득점하기,سجل # هدف من خارج منطقة الجزاء,Score # goals van buiten het strafschopgebied,# gol dışından atmak,Lakukan # gol dari luar kotak penalti,ยิง # ประตูจากนอกกรอบเขตโทษ,Thực hiện # bàn thắng từ ngoài vòng cấm,,,Zdobyć # bramek spoza pola karnego,,
mission_name_13,Complete # hat trick,Compléter # triplé,Realizza # triplette,Erziele # Hattricks,Completa # tripletes,#回ハットトリックを決める,Completar # hat tricks,Выполнить # хет-триков,完成#次帽子戏法,完成#次帽子戲法,完成#次帽子戲法,#회 해트트릭 달성하기,أكمل # ثلاثيات,Completeer # hattricks,# hat trick tamamla,Selesaikan # hat trick,ทำแฮตทริก # ครั้ง,Hoàn thành # cú hat-trick,,,Skorzystać z # hat tricków,,
mission_name_38,Achieve #% shot on target rate in one single game,Atteindre #% de tirs cadrés dans un seul match,Raggiungi #% di tiri in porta in una singola partita,Erreiche #% der Schüsse auf das Tor in einem einzigen Spiel,Alcanza #% de tiros a puerta en un solo partido,1試合でシュート精度#%を達成する,Alcançar #% de chutes no alvo em uma única partida,Достигнуть #% попаданий в створ за одну игру,在一场比赛中达到#%命中率,在一場比賽中達到#%射正率,在一場比賽中達到#%射正率,단일 경기에서 #% 유효 슈팅률 달성하기,حقق %# من التسديدات على المرمى في مباراة واحدة,Bereik #% schoten op doel in één enkele wedstrijd,#% şut isabet oranını bir maçta yakala,Capai #% persentase tembakan tepat sasaran dalam satu pertandingan,บรรลุอัตรายิงประตู #% ในเกมเดียว,Đạt tỷ lệ sút trúng đích #% trong một trận đấu,,,Zdobyć #% celnych strzałów w jednym meczu,,
mission_name_39,Achieve #% shot success rate in one single game,Atteindre #% de taux de réussite de tirs dans un seul match,Raggiungi #% di precisione tiri in una singola partita,Erreiche #% Schussquote in einem einzigen Spiel,Alcanza #% de acierto de tiro en un solo partido,1試合でシュート成功率#%を達成する,Alcançar #% de taxa de sucesso de chutes em uma única partida,Достигнуть #% точности ударов в одной игре,在一场比赛中达到#%射门成功率,在一場比賽中達到#%射門成功率,在一場比賽中達到#%射門成功率,단일 경기에서 #% 슈팅 성공률 달성하기,حقق %# من دقة التسديدات في مباراة واحدة,Bereik #% schot succespercentage in één enkele wedstrijd,#% şut başarı oranını bir maçta yakala,Capai #% tingkat keberhasilan tembakan dalam satu pertandingan,บรรลุอัตราความสำเร็จในการยิง #% ในเกมเดียว,Đạt tỷ lệ thành công cú sút #% trong một trận đấu,,,Zdobyć #% wskaźnik skuteczności strzałów w jednym meczu,,
mission_name_8,Make # passes in total,Faire # passes au total,Effettua # passaggi totali,Mache # Pässe insgesamt,Haz # pases en total,#回パスをする,Realizar # passes no total,Сделать # передач всего,总共传球#次,總共傳球#次,總共傳球#次,총 #회 패스하기,قم بإجراء # تمريرات إجمالاً,Maak # passes in totaal,# pas yap totalde,Lakukan # operan total,ทำการส่งบอล # ครั้งทั้งหมด,Thực hiện # đường chuyền tổng cộng,,,Skorzystać z # podań w sumie,,
mission_name_43,Make # passes in one single match,Faire # passes dans un seul match,Effettua # passaggi in una singola partita,Mache # Pässe in einem einzigen Spiel,Haz # pases en un solo partido,1試合で#回パスをする,Realizar # passes num único jogo,Сделать # передач в одной игре,在一场比赛中传球#次,在一場比賽中傳球#次,在一場比賽中傳球#次,단일 경기에서 #회 패스하기,نفذ # تمريرات في مباراة واحدة,Maak # passes in één enkele wedstrijd,# pas yap bir maçta,Lakukan # operan dalam satu pertandingan,ส่งบอล # ครั้งในเกมเดียว,Thực hiện # đường chuyền trong một trận đấu,,,Wykonać # podań w jednym meczu,,
mission_name_15,Achieve #% pass success rate in one single game,Atteindre #% de taux de réussite des passes dans un seul match,Raggiungi #% di passaggi riusciti in una singola partita,Erreiche #% Passquote in einem einzigen Spiel,Alcanza #% de pases completados en un solo partido,1試合でパス成功率#%を達成する,Alcançar #% de taxa de sucesso de passes em uma única partida,Достигнуть #% точности передач в одной игре,在一场比赛中达到#%传球成功率,在一場比賽中達到#%傳球成功率,在一場比賽中達到#%傳球成功率,단일 경기에서 #% 패스 성공률 달성하기,حقق %# من دقة التمريرات في مباراة واحدة,Bereik #% pass succespercentage in één enkele wedstrijd,#% pas başarı oranını bir maçta yakala,Capai #% tingkat keberhasilan umpan dalam satu pertandingan,บรรลุอัตราความสำเร็จในการส่งบอล #% ในเกมเดียว,Đạt tỷ lệ thành công đường chuyền #% trong một trận đấu,,,Zdobyć #% wskaźnik skuteczności podań w jednym meczu,,
mission_name_16,Achieve #% possession rate in one single game,Atteindre #% de taux de possession dans un seul match,Raggiungi #% di possesso palla in una singola partita,Erreiche #% Ballbesitzrate in einem einzigen Spiel,Alcanza #% de posesión en un solo partido,1試合でボール支配率#%を達成する,Alcançar #% de taxa de posse de bola em uma única partida,Достигнуть #% процент владения мячом в одной игре,在一场比赛中达到#%控球率,在一場比賽中達到#%控球率,在一場比賽中達到#%控球率,단일 경기에서 #% 점유율 달성하기,حقق %# من نسبة الاستحواذ في مباراة واحدة,Bereik #% balbezitpercentage in één enkele wedstrijd,#% top sahiplik oranını bir maçta yakala,Capai #% persentase penguasaan bola dalam satu pertandingan,บรรลุอัตราการครองบอล #% ในเกมเดียว,Đạt tỷ lệ kiểm soát bóng #% trong một trận đấu,,,Zdobyć #% wskaźnik posiadania piłki w jednym meczu,,
mission_name_17,Make # successful sliding tackles in one single match,Faire # tacles glissés réussis dans un seul match,Effettua # scivolate riuscite in una singola partita,Mache # erfolgreiche Grätschen in einem einzigen Spiel,Haz # entradas exitosas en un solo partido,1試合で#回スライディングタックル成功する,Realizar # desarmes bem-sucedidos em um único jogo,Сделать # успешных подкатов в одной игре,在一场比赛中成功铲球#次,在一場比賽中成功滑铲#次,在一場比賽中成功滑铲#次,단일 경기에서 #회 성공적인 태클하기,نفذ # تدخلات ناجحة في مباراة واحدة,Maak # succesvolle sliding tackles in één enkele wedstrijd,# başarılı kayarak müdahaleyi bir maçta yap,Menangkan # sliding tackle yang berhasil dalam satu pertandingan,ทำการแท็คเกิลสไลด์ที่สำเร็จ # ครั้งในเกมเดียว,Thực hiện # pha tắc bóng trượt thành công trong một trận đấu,,,Zdobyć # udanych sliding tackli w jednym meczu,,
mission_name_36,Make # steals in one single game,Faire # interceptions dans un seul match,Effettua # intercetti in una singola partita,Mache # Steals in einem einzigen Spiel,Haz # robos en un solo partido,1試合で#回インターセプトをする,Realizar # interceptações em uma única partida,Сделать # перехватов в одной игре,在一场比赛中抢断#次,在一場比賽中搶斷#次,在一場比賽中搶斷#次,단일 경기에서 #회 가로채기 성공하기,نفذ # سرقات في مباراة واحدة,Maak # intercepties in één enkele wedstrijd,# top çalma bir maçta yap,Menangkan # steal dalam satu pertandingan,ทำการขโมยบอล # ครั้งในเกมเดียว,Thực hiện # pha cướp bóng trong một trận đấu,,,Zdobyć # przechwytów w jednym meczu,,
mission_name_18,Make # successful sliding tackles in total,Effectuer # tacles glissés réussis au total  ,Effettua # scivolate riuscite totali,Mache # erfolgreiche Grätschen insgesamt  ,Haz # entradas exitosas en total,成功したスライディングタックルを#回行う  ,Realize # desarmes com deslizamento bem-sucedidos no total  ,Совершите # успешных подкатов всего  ,总共成功完成#次滑铲,總共成功完成#次滑鏟  ,總共成功完成#次滑鏟  ,총 #회 성공적인 태클하기,نفذ # تدخلات انزلاقية ناجحة في المجموع  ,Verricht # succesvolle slidingtackles in totaal  ,Toplamda # başarılı kayarak müdahaleler yap  ,Lakukan # tekel selip sukses secara total  ,ทำ # การเข้าสกัดสไลด์ที่สำเร็จทั้งหมด  ,Thực hiện # pha tắc bóng trượt thành công tổng cộng  ,,,Wykonaj # udanych wejść ślizgiem w sumie  ,,
mission_name_37,Make # steals in total,Effectuer # interceptions au total  ,Effettua # recuperi totali,Mache # Ballgewinne insgesamt  ,Haz # robos en total,合計で#回ボールを奪う  ,Realize # desarmes no total  ,Совершите # перехватов всего  ,总共成功完成#次抢断,總共成功完成#次搶斷  ,總共成功完成#次搶斷  ,총 #회 가로채기 성공하기,نفذ # سرقات في المجموع  ,Verricht # onderscheppingen in totaal  ,Toplamda # başarılı top çalmalar yap  ,Lakukan # intersepsi secara total  ,ทำ # การแย่งบอลทั้งหมด  ,Thực hiện # pha cướp bóng tổng cộng  ,,,Wykonaj # przechwyty w sumie  ,,
mission_name_40,Make # clears in one single game,Effectuer # dégagements en un seul match  ,Effettua # respinte in una singola partita,Mache # Befreiungsschläge in einem einzigen Spiel  ,Haz # despejes en un solo partido,1試合で#回のクリアを行う  ,Realize # despejos em uma única partida  ,Совершите # выбиваний за одну игру  ,在一场比赛中完成#次解围,在一場比賽中完成#次解圍  ,在一場比賽中完成#次解圍  ,단일 경기에서 #회 클리어링하기,نفذ # تشتيتات في مباراة واحدة  ,Verricht # clearnings in één enkele wedstrijd  ,Tek bir maçta # başarılı uzaklaştırma yap  ,Lakukan # clearance dalam satu pertandingan  ,ทำ # การเคลียร์ในเกมเดียว  ,Thực hiện # pha phá bóng trong một trận đấu  ,,,Wykonaj # wybicia piłki w jednym meczu  ,,
mission_name_41,Make # clears in total,Effectuer # dégagements au total  ,Effettua # respinte totali,Mache # Befreiungsschläge insgesamt  ,Haz # despejes en total,総共で#回のクリアを行う  ,Realize # despejos no total  ,Совершите # выбиваний всего  ,总共完成#次解围,總共完成#次解圍  ,總共完成#次解圍  ,총 #회 클리어링하기,نفذ # تشتيتات في المجموع  ,Verricht # clearnings in totaal  ,Toplamda # başarılı uzaklaştırmalar yap  ,Lakukan # clearance secara total  ,ทำ # การเคลียร์ทั้งหมด  ,Thực hiện # pha phá bóng tổng cộng  ,,,Wykonaj # wybicia piłki w sumie  ,,
mission_name_19,Make # assists in one single game,Faire # passes décisives dans un seul match,Fornisci # assist in una singola partita,Mache # Assists in einem einzigen Spiel,Da # asistencias en un solo partido,1試合で#回アシストをする,Realizar # assistências em uma única partida,Сделать # голевых передач в одной игре,在一场比赛中助攻#次,在一場比賽中助攻#次,在一場比賽中助攻#次,단일 경기에서 #회 어시스트하기,نفذ # تمريرات حاسمة في مباراة واحدة,Maak # assists in één enkele wedstrijd,# asist yap bir maçta,Lakukan # assist dengan satu permainan,ทำการส่งบอล # ครั้งในเกมเดียว,Thực hiện # pha kiến tạo trong một trận đấu,,,Zdobyć # asyst w jednym meczu,,
mission_name_20,Make # assists in total,Faire # passes décisives au total,Fornisci # assist totali,Mache # Assists insgesamt,Da # asistencias en total,総計で#回アシストをする,Realizar # assistências no total,Сделать # голевых передач всего,总共助攻#次,總共助攻#次,總共助攻#次,총 #회 어시스트하기,قم بصنع # تمريرات حاسمة إجمالاً,Maak # assists in totaal,# asist yap toplamda,Lakukan # assist total,ทำการส่งบอล # ครั้งทั้งหมด,Thực hiện # pha kiến tạo tổng cộng,,,Skorzystać z # asyst w sumie,,
mission_name_21,Make # assists with Forward,Faire # passes décisives avec l'attaquant,Fornisci # assist con un attaccante,Mache # Assists mit dem Stürmer,Da # asistencias con un delantero,1試合でフォワード選手と#回アシストをする,Realizar # assistências com o atacante,Сделать # голевых передач с нападающим,与前锋球员助攻#次,與前鋒球員助攻#次,與前鋒球員助攻#次,공격수로 #회 어시스트하기,قم بصنع # تمريرات حاسمة مع المهاجم,Maak # assists met de aanvaller,# asist yap forvetle,Lakukan # assist dengan Penyerang,ทำการส่งบอล # ครั้งกับกองหน้า,Thực hiện # pha kiến tạo với Tiền đạo,,,Zdobyć # asyst z napastnikiem,,
mission_name_22,Make # assists with Midfielder,Faire # passes décisives avec le milieu de terrain,Fornisci # assist con un centrocampista,Mache # Assists mit dem Mittelfeldspieler,Da # asistencias con un centrocampista,1試合でミッドフィルダー選手と#回アシストをする,Realizar # assistências com o meio-campista,Сделать # голевых передач с полузащитником,与中场球员助攻#次,與中場球員助攻#次,與中場球員助攻#次,미드필더로 #회 어시스트하기,قم بصنع # تمريرات حاسمة مع لاعب الوسط,Maak # assists met de middenvelder,# asist yap orta saha oyuncusuyla,Lakukan # assist dengan Gelandang,ทำการส่งบอล # ครั้งกับมิดฟิลด์,Thực hiện # pha kiến tạo với Tiền vệ,,,Zdobyć # asyst z pomocnikiem,,
mission_name_42,Make # assists with Defender,Faire # passes décisives avec le défenseur,Fornisci # assist con un difensore,Mache # Assists mit dem Verteidiger,Da # asistencias con un defensor,1試合でディフェンダー選手と#回アシストをする,Realizar # assistências com o defensor,Сделать # голевых передач с защитником,与后卫球员助攻#次,與後衛球員助攻#次,與後衛球員助攻#次,수비수로 #회 어시스트하기,قم بصنع # تمريرات حاسمة مع المدافع,Maak # assists met de verdediger,# asist yap savunmacıyla,Lakukan # assist dengan Bek,ทำการส่งบอล # ครั้งกับกองหลัง,Thực hiện # pha kiến tạo với Hậu vệ,,,Zdobyć # asyst z obrońcą,,
mission_name_4,play # games,Jouer # matchs,Gioca # partite,Spiele # Spiele spielen,Juega # partidos,#試合をする,Play # games,Сыграть # игр,玩 # 场比赛,玩 # 場比賽,玩 # 場比賽,#경기 플레이하기,العب # مباريات,Spelen # wedstrijden spelen,Oyna # oyunları,Omain # permainan,เล่น # เกม,Chơi # trận đấu,,,Zagraj # meczów,,
mission_name_3,win # games,Gagner # matchs,Vinci # partite,# Spiele gewinnen,Gana # partidos,勝利 # 試合での勝利,Alcançar # vitórias em uma única partida,Выиграть # игр,赢得 # 场比赛,贏得 # 場比賽,贏得 # 場比賽,#경기 승리하기,فز بـ # مباريات,Jagen # wedstrijden,# oyun kazan,Menang # permainan,ชนะ # เกม,Chiến thắng # trận đấu,,,Zdobyć # zwycięstw,,
mission_name_5,Complete # games with clean sheets,Compléter # matchs avec des cleansheets,Gioca # partite senza subire gol,# Spiele mit Clean Sheets abschließen,Completa # partidos sin recibir goles,クリーンシートで#試合を完了する,Terminar # jogos com limpo,Завершить # игр с чистыми листами,完成 # 场零封比赛,完成 # 場零封比賽,完成 # 場零封比賽,#경기 무실점 완료하기,إكمال # مباريات مع شباك نظيفة,Maak # schone bladwedstrijden,# oyunu temiz çarşafla tamamla,Selesaikan # permainan dengan clean sheet,ทำการเสร็จสิ้น # เกมที่มีคลีนชีต,Hoàn thành # trận đấu với sạch lưới,,,Zakończ # meczów czystym kontem,,
mission_name_23,Complete # comeback wins,Compléter # victoires de retour,Vinci # partite in rimonta,# Comeback-Siege abschließen,Completa # remontadas,1試合で#回逆転勝利をする,Finalizar # vitórias de comeback,Завершить # побед с возвращением,完成 # 场逆转胜利,完成 # 場逆轉勝利,完成 # 場逆轉勝利,#회 역전승 달성하기,إكمال # انتصارات العودة,Maak # comeback-overwinningen,# geri dönüş zaferi tamamla,Capai # kemenangan comeback,ทำการเสร็จสิ้น # เกมการชนะกลับ,Hoàn thành # chiến thắng từ phía sau,,,Zakończ # zwycięstw po powrocie,,
mission_name_44,play # overtime games,Jouer # matchs en prolongation,Gioca # partite ai supplementari,# Spiele in der Verlängerung spielen,Juega # partidos en prórroga,延長戦で#試合をする,Play # jogos de prorrogação,Сыграть # игр в дополнительное время,在加时赛中打#场比赛,在加時賽中打#場比賽,在加時賽中打#場比賽,#경기 연장전 플레이하기,اللعب # مباريات في التمديد,Spelen # wedstrijden in verlenging,# oyun uzatmalarda oyna,Oyna # permainan perpanjangan waktu,เล่น # เกมต่อเวลา,Chơi # trận đấu hiệp phụ,,,Zagraj # meczów w dogrywce,,
mission_name_9,Progress past group stages,Passer au-delà des phases de groupe,Supera la fase a gironi,Über die Gruppenphasen hinaus kommen,Supera la fase de grupos,グループステージを超えて進む,Avançar além da fase de grupos,Пройти дальше группового этапа,晋级淘汰赛阶段,晉級淘汰賽階段,晉級淘汰賽階段,조별리그 통과하기,التقدم إلى ما بعد مرحلة المجموعات,Verder gaan dan de groepsfase,Grup aşamalarının ötesine geç,Jauh melampaui tahap grup,ผ่านไปยังขั้นตอนถัดไปหลังจากกลุ่ม,Chuyển qua vòng bảng,,,Zdobyć awans do fazy pucharowej,,
mission_name_10,Qualify semi finals,Se qualifier pour les demi-finales,Qualificati in semifinale,Qualifizieren Sie sich für das Halbfinale,Clasifica a semifinales,準決勝に進出する,Qualificar-se para as semifinais,Пройти в полуфинал,晋级半决赛,進入半決賽,進入半決賽,준결승 진출하기,التأهل إلى نصف النهائي,Se kwalificeren voor de halve finale,Çeyrek finale ötesine geç,Memasuki babak semifinal,ผ่านเข้ารอบรองชนะเลิศ,Chuyển qua bán kết,,,Zakwalifikować się do półfinałów,,
mission_name_24,Progress to final,Atteindre la finale,Raggiungi la finale,Ins Finale kommen,Llega a la final,決勝に進出する,Avançar para a final,Достигнуть финала,晋级决赛,晉級決賽,晉級決賽,결승 진출하기,التأهل إلى النهائي,Doorgaan naar de finale,Finale'ye geç,Maju ke final,ไปสู่รอบชิงชนะเลิศ,Đạt đến trận chung kết,,,Dostać się do finału,,
mission_name_11,Win the championship,Gagner le championnat,Vinci il campionato,Meisterschaft gewinnen,Gana el campeonato,チャンピオンシップに勝つ,Ganhar o campeonato,Выиграть чемпионат,赢得冠军,贏得冠軍,贏得冠軍,우승하기,فوز بالبطولة,Kampioenschap winnen,Şampiyonluk kazanmak,Menang kejuaraan,ชนะการแข่งขัน,Chiến thắng giải vô địch,,,Wygrać mistrzostwa,,
mission_name_25,Use # skill moves,Utiliser # gestes techniques,Usa # finte,Verwende # Trickbewegungen,Usa # regates,#回スキルムーブを使用する,Usar # movimentos de habilidade,Использовать # приемов техники,使用#次技巧动作,使用#次技巧動作,使用#次技巧動作,#회 개인기 사용하기,استخدم # حركات مهارية,Gebruik # vaardigheid moves,# yetenek hareketi kullanmak,Gunakan # gerakan keterampilan,ใช้ # ทักษะการเคลื่อนไหว,Sử dụng # động tác kỹ năng,,,Użyć # ruchów technicznych,,
mission_name_26,Complete # consecutive passes without turnover,Compléter # passes consécutives sans perte de balle,Completa # passaggi consecutivi senza perdere palla,# aufeinanderfolgende Pässe ohne Ballverlust spielen,Completa # pases consecutivos sin pérdida,#回連続パスをターンオーバーなしで完了する,Completar # passes consecutivos sem perder a posse de bola,Совершить # последовательных передач без потери мяча,完成#次连续传球无失误,完成#次連續傳球無失誤,完成#次連續傳球無失誤,#회 연속 패스 성공하기 (턴오버 없이),أكمل # تمريرات متتالية بدون فقدان الكرة,Maak # opeenvolgende passes zonder balverlies,# ardışık pası top kaybı olmadan tamamla,Selesaikan # operan berturut-turut tanpa kehilangan bola,ทำ # การผ่านบอลติดต่อกันโดยไม่เสียบอล,Hoàn thành # đường chuyền liên tiếp không mất bóng,,,Zakończ # kolejnych podań bez straty piłki,,
mission_name_27,Team foul number under # in one single game,Nombre de fautes d'équipe sous # dans un seul match,Subisci meno di # falli in una singola partita,Teamfouls unter # in einem einzigen Spiel,Comete menos de # faltas en un solo partido,チームファウル数が#未満の試合,Manter o número de faltas da equipa abaixo de # num único jogo,Количество командных фолов в одном матче менее #,单场比赛球队犯规数低于#,單場比賽球隊犯規數低於#,單場比賽球隊犯規數低於#,단일 경기에서 팀 파울 #개 미만 기록하기,إبقاء عدد أخطاء الفريق أقل من # في مباراة واحدة,# clean sheet in de ronde van 16,Tek bir maçta takımın faul sayısını # altında tut,Jaga jumlah pelanggaran tim di bawah # dalam satu pertandingan,ทำให้ทีมทำฟาวล์น้อยกว่า # ครั้งในหนึ่งนัด,Giữ số lần phạm lỗi của đội dưới # trong một trận đấu,,,Utrzymaj liczbę fauli drużyny poniżej # w jednym meczu,,
mission_name_28,Score with # players in one single match,Marquer avec # joueurs dans un seul match,Segna con # giocatori diversi in una singola partita,Scoren mit # Spielern in einem einzigen Spiel,Marca con # jugadores diferentes en un solo partido,#人で1試合中に得点する,Marcar com # jogadores em uma única partida,Забить с # игроков за одну игру,在一场比赛中与#个球员一起进球,在一場比賽中與#個球員一起進球,在一場比賽中與#個球員一起進球,단일 경기에서 #명의 선수로 득점하기,سجل مع # لاعبين في مباراة واحدة,Score met # spelers in één enkele wedstrijd,# oyuncuyla tek bir maçta gol at,Skor dengan # pemain dalam satu pertandingan,ทำประตูด้วย # ผู้เล่นในเกมเดียว,Ghi bàn với # cầu thủ trong một trận đấu,,,Zdobyć bramkę z # zawodnikami w jednym meczu,,
mission_name_6,Get # corner kicks,Obtenir # corners,Ottieni # calci d'angolo,# Ecken bekommen,Consigue # saques de esquina,# コーナーキックを取得する,# obter escanteios,# получить угловые удары,获得 # 个角球,獲得 # 個角球,獲得 # 個角球,#회 코너킥 얻기,احصل على # ركلات ركنية,# corners ontvangen,# köşe vuruşu almak,Dapatkan # tendangan sudut,ได้ลูกเตะมุม # ครั้ง,Kiếm được # quả phạt góc,,,Wywalcz # rzutów rożnych,,
mission_name_29,Get # free kicks,Obtenir # coups francs,Ottieni # calci di punizione,# Freistöße bekommen,Consigue # tiros libres,# フリーキックを取得する,# obter faltas cobradas,# получить штрафные удары,获得 # 个任意球,獲得 # 個任意球,獲得 # 個任意球,#회 프리킥 얻기,احصل على # ركلات حرة,# vrije trappen krijgen,# serbest vuruş almak,Dapatkan # tendangan bebas,ได้ลูกฟรีคิก # ครั้ง,Kiếm được # quả đá phạt,,,Wywalcz # rzutów wolnych,,
mission_name_30,Get # penalties,Obtenir # penalties,Ottieni # calci di rigore,# Elfmeter bekommen,Consigue # penaltis,# ペナルティキックを取得する,# obter pênaltis,# получить пенальти,获得 # 个点球,獲得 # 個點球,獲得 # 個點球,#회 페널티킥 얻기,احصل على # ركلات جزاء,# penalties krijgen,# penaltı almak,Dapatkan # penalti,ได้ลูกจุดโทษ # ครั้ง,Kiếm được # quả phạt đền,,,Wywalcz # rzutów karnych,,
mission_name_31,Score # goals from set piece,Marquer # buts sur coups de pied arrêtés,Segna # gol su palla inattiva,# Tore nach ruhenden Bällen erzielen,Marca # goles a balón parado,セットプレーから # ゴール,# gols de bola parada,# забить # голов с мертвых мячей,从定位球进 # 球,從定位球進 # 球,從定位球進 # 球,#회 세트피스로 득점하기,سجّل # أهداف من الكرات الثابتة,# doelpunten uit dode spelmomenten,# duranıştan gol,Cetak # gol dari situasi bola mati,ทำประตูจากลูกตั้งเตะ # ประตู,Ghi # bàn từ các tình huống cố định,,,Zdobądź # goli ze stałych fragmentów gry,,
mission_name_32,Progress as group winner,Progresser en tant que vainqueur de groupe,Passa il turno come primo nel girone,Als Gruppensieger weiterkommen,Clasifica como primero de grupo,グループ勝者として進行する,avançar como vencedor do grupo,пройти как победитель группы,作为小组冠军晋级,作為小組冠軍晉級,作為小組冠軍晉級,조 1위로 진출하기,# التقدم كفائز في المجموعة,# groepswinnaar worden,# grup galibi olarak ilerlemek,# lolos sebagai pemenang grup,# ผ่านเข้ารอบในฐานะผู้ชนะกลุ่ม,# tiến bộ với tư cách là đội đầu bảng,,,# awansować jako zwycięzca grupy,,
mission_name_33,Clean sheet in round Of 16,Match sans encaisser de but en huitièmes de finale,Rete inviolata negli Ottavi di finale,Kein Gegentor im Achtelfinale,Portería a cero en octavos,ラウンド16でクリーンシート,Jogo sem sofrer gols nas oitavas de final,Матч без пропущенных голов в 1/8 финала,十六强赛零封对手,十六強賽零封對手,十六強賽零封對手,16강에서 클린 시트,نظيفة في دور الـ16,Geen tegengoal in de achtste finale,Son 16 turunda gol yemeden,Tanpa kebobolan di babak 16 besar,เก็บคลีนชีตในรอบ 16 ทีม,Giữ sạch lưới ở vòng 16 đội,,,Czyste konto w 1/8 finału,,
mission_name_34,Clean sheet in quater finals,Match sans encaisser de but en quarts de finale,Rete inviolata nei Quarti di finale,Kein Gegentor im Viertelfinale,Portería a cero en cuartos,準々決勝でクリーンシート,Jogo sem sofrer gols nas quartas de final,Матч без пропущенных голов в 1/4 финала,四分之一决赛零封对手,四分之一決賽零封對手,四分之一決賽零封對手,8강에서 클린 시트,نظيفة في ربع النهائي,Geen tegengoal in de kwartfinale,Çeyrek finalde gol yemeden,Tanpa kebobolan di perempat final,เก็บคลีนชีตในรอบ 8 ทีม,Giữ sạch lưới ở tứ kết,,,Czyste konto w ćwierćfinale,,
mission_name_35,Clean sheet in semi finals,Match sans encaisser de but en demi-finales,Rete inviolata in Semifinale,Kein Gegentor im Halbfinale,Portería a cero en semifinales,準決勝でクリーンシート,Jogo sem sofrer gols nas semifinais,Матч без пропущенных голов в полуфинале,半决赛零封对手,準決賽零封對手,準決賽零封對手,4강에서 클린 시트,نظيفة في نصف النهائي,Geen tegengoal in de halve finale,Yarı finalde gol yemeden,Tanpa kebobolan di semifinal,เก็บคลีนชีตในรอบ 4 ทีม,Giữ sạch lưới ở bán kết,,,Czyste konto w półfinale,,
mission_name_46,Clean sheet in final,Match sans encaisser de but en finale,Rete inviolata in Finale,Kein Gegentor im Finale,Portería a cero en la final,決勝でクリーンシート,Jogo sem sofrer gols na final,Матч без пропущенных голов в финале,决赛零封对手,決賽零封對手,決賽零封對手,결승에서 클린 시트,نظيفة في النهائي,Geen tegengoal in de finale,Finalde gol yemeden,Tanpa kebobolan di final,เก็บคลีนชีตในรอบชิงชนะเลิศ,Giữ sạch lưới ở chung kết,,,Czyste konto w finale,,
